날짜,기기 카테고리,세션 캠페인,세션 수동 광고 콘텐츠,세션 수동 검색어,inquiry_kakao,Kakao_Click,Call_Click,NaverPlace_Click,leveltest,방문상담신청,간편상담신청,무료청강신청,purchase_card,purchase_Npay,purchase_transfer
20260519,mobile,00_주요_메인,(not set),아이엘츠,0,0,0,0,0,0,1,0,0,0,0
20260519,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_completeness_260515,0,0,0,0,1,0,0,0,0,0,0
20260519,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,0,0,0,0,0,0,0,0,1,0,0
20260519,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260519,mobile,PM_01_IELTS ACADEMY (수도권),01-06_academy_mainac1_capital,academy_sub2_260513,0,0,1,0,0,0,0,0,0,0,0
20260520,mobile,00_주요_메인,(not set),아이엘츠학원추천,0,0,0,0,0,1,0,0,0,0,0
20260520,mobile,2026_01-4_leveltest_capital_260327,academy_leveltest_capital,IELTS독학,0,0,0,0,1,0,0,0,0,0,0
20260520,mobile,2026_01-4_leveltest_capital_260327,academy_leveltest_capital,아이엘츠테스트,0,0,0,0,1,0,0,0,0,0,0
20260520,mobile,2026_03-4_ieltsacdemy_cv_260422,academy_main_capital,v_cv_ielts1.8months_260422,0,0,0,0,0,0,1,0,0,0,0
20260520,mobile,260402_ielts_bs,academy_allday_sum1,이디엠아이엘츠,0,0,0,0,1,0,0,0,0,0,0
20260520,mobile,260402_ielts_bs,academy_main_homelink,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260520,mobile,260402_ielts_bs,academy_main_sum3,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260520,mobile,260402_ssjstudent_bs,academy_main_homelink,아이엘츠이디엠,1,0,0,0,0,0,0,0,0,0,0
20260520,mobile,260402_ssjstudent_bs,academy_main_maintext,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260520,mobile,PM_01_IELTS ACADEMY (수도권),01-06_academy_mainac1_capital,academy_sub2_260513,0,0,0,1,0,0,0,0,0,0,0
20260520,mobile,PM_01_IELTS ACADEMY (수도권),01-06_academy_review_capital,review_sub3_260513,1,0,0,0,0,0,0,0,0,0,0
20260520,mobile,chanel_menu,academy_main,260327,1,0,0,0,0,0,0,0,0,0,0
20260520,mobile,chanel_menu,academy_special,260427,1,0,0,0,0,0,0,0,0,0,0
20260521,mobile,(cross-network),(not set),(not set),0,0,0,1,0,0,0,0,0,0,0
20260521,mobile,00_edm아이엘츠_브랜드 (전국),(not set),(not provided),0,0,1,0,0,0,0,0,0,0,0
20260521,mobile,00_주요_메인,(not set),아이엘츠,0,0,0,1,0,0,0,0,0,0,0
20260521,mobile,00_주요_메인,(not set),아이엘츠학원추천,0,0,0,0,1,0,0,0,0,0,0
20260521,mobile,2026_02-5_ieltsacdemy_trf_260521,02-5_academy_mainac1_capital,i_trf_junestart_instructor_260521,0,0,0,1,0,0,0,0,0,0,0
20260521,mobile,2026_03-4_ieltsacdemy_cv_260422,academy_main_capital,v_cv_ielts1.8months_260422,0,0,0,0,0,0,1,0,0,0,0
20260521,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_completeness_260515,1,0,0,0,0,0,0,0,0,0,0
20260521,mobile,2026_03-6_ieltsacdemy_cv_260521,03-6_academy_mainac1_capital,i_cv_june_ieltsstart_260521,0,0,0,0,0,0,0,1,0,0,0
20260521,mobile,260402_ielts_bs,academy_main_homelink,EDM어학원,0,0,0,1,0,0,0,0,0,0,0
20260521,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-01_academy_special_capital,i_dm_freeclass_260423,1,0,0,0,0,0,0,0,0,0,0
20260521,mobile,chanel_menu,academy_special,260427,1,0,0,0,0,0,0,0,0,0,0
20260521,mobile,contents,(not set),(not set),0,0,0,1,0,0,0,0,0,0,0
20260522,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm아이엘츠,0,0,0,0,1,0,0,0,0,0,0
20260522,mobile,2026_01-0_importantmain_capital_260413,academy_main_capital_brandA_260413,아이엘츠어학원,0,0,1,0,0,0,0,0,0,0,0
20260522,mobile,2026_01-3_ielts_nomal_capital_260413,academy_leveltest_capital_img1_260414,(not set),1,0,0,0,0,0,0,0,0,0,0
20260522,mobile,2026_03-4_ieltsacdemy_cv_260422,academy_main_capital,v_cv_ielts1.8months_260422,0,0,0,0,1,0,0,0,0,0,0
20260522,mobile,2026_03-6_ieltsacdemy_cv_260521,03-6_academy_mainac1_capital,i_cv_ielts_highscore_strategy_260521,0,0,0,0,0,1,0,0,0,0,0
20260522,mobile,2026_03-6_ieltsacdemy_cv_260521,03-6_academy_mainac1_capital,i_cv_june_ieltsstart_260521,0,0,0,0,0,1,0,0,0,0,0
20260522,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,0,0,0,1,0,0,0,0,0,0,0
20260522,mobile,260402_ielts_bs,academy_allday_sum1,EDM아이엘츠,0,0,0,0,1,0,0,0,0,0,0
20260522,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260522,mobile,DM_03_IELTS ACADEMY_월별특강_IMG (수도권),academy_special_capital,i_dm_june_freespecial_review_260422,0,1,0,0,0,0,0,0,0,0,0
20260522,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_beforevacation_finish_260522,1,0,0,0,0,0,0,0,0,0,0
20260522,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-02_academy_mainac1_capital,i_dm_mayieltsweek_260504,0,0,1,0,0,0,0,0,0,0,0
20260522,mobile,chanel_menu,academy_main,260327,0,0,1,0,0,0,0,0,0,0,0
20260522,mobile,contents,(not set),(not set),1,0,0,0,0,0,0,0,0,0,0
20260523,mobile,(cross-network),(not set),(not set),0,0,0,1,0,0,0,0,0,0,0
20260523,mobile,(어학원) 디맨드젠 캠페인_온라인특강_260210,디맨드젠_검색+리타겟_관심사,IMG_온라인특강3_260210,1,0,0,0,0,0,0,0,0,0,0
20260523,mobile,2026_01-3_ielts_typeUKVI_capital_260413,academy_leveltest_capital_img1_260414,(not set),0,0,0,0,1,0,0,0,0,0,0
20260523,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_completeness_260515,1,0,0,0,0,0,0,0,0,0,0
20260523,mobile,2026_03-6_ieltsacdemy_cv_260521,03-6_academy_mainac1_capital,i_cv_june_textbook_event_260521,1,0,0,0,0,0,0,0,0,0,0
20260523,mobile,contents,blog,ielts_7.0_260429,0,0,0,0,1,0,0,0,0,0,0
20260524,mobile,(어학원) 디맨드젠 캠페인_온라인특강_260210,디맨드젠_검색+리타겟_관심사,IMG_온라인특강3_260210,1,0,0,0,0,0,0,0,0,0,0
20260524,mobile,00_edm아이엘츠_브랜드 (전국),(not set),(not provided),0,0,0,0,1,0,0,0,0,0,0
20260524,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm아이엘츠,0,0,0,0,0,0,0,0,1,0,0
20260524,mobile,06_지역_강남,(not set),(not set),0,0,0,0,0,0,0,0,1,0,0
20260524,mobile,2026_03-4_ieltsacdemy_cv_260422,academy_main_capital,v_cv_satisfaction93.4_260422,0,0,0,0,0,0,1,0,0,0,0
20260524,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,0,0,0,1,0,0,0,0,0,0,0
20260524,mobile,260402_ielts_bs,academy_main_homelink,EDM아이엘츠,0,0,0,1,0,0,0,0,0,0,0
20260524,mobile,260402_ssjstudent_bs,academy_allday_sum1,EDM아이엘츠,0,0,0,0,1,0,0,0,0,0,0
20260524,mobile,contents,blog,ielts_pte_duolingo_260424,0,0,0,0,1,0,0,0,0,0,0
20260525,mobile,00_주요_메인,(not set),아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260525,mobile,2026_01-0_importantmain_capital_260413,academy_main_capital_brandA_260413,아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260525,mobile,2026_03-4_ieltsacdemy_cv_260422,academy_main_capital,v_cv_ielts1.8months_260422,0,0,0,0,0,0,1,0,0,0,0
20260525,mobile,260402_ielts_bs,academy_main_maintext,EDMIELTS,1,0,0,0,0,0,0,0,0,0,0
20260525,mobile,260402_ssjstudent_bs,academy_main_mainimage,EDM아이엘츠,0,0,0,0,0,0,1,0,0,0,0
20260525,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-03_academy_mainac1_capital,i_dm_junestart_benefits_260521,0,0,1,0,0,0,0,0,0,0,0
20260525,mobile,chanel_menu,academy_special,260427,1,0,0,0,0,0,0,0,0,0,0
20260526,mobile,00_edm아이엘츠_브랜드 (전국),(not set),(not provided),0,0,0,1,0,0,0,0,0,0,0
20260526,mobile,2026_01-0_importantmain_capital_260413,academy_main_capital_brandA_260413,아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260526,mobile,2026_01-0_importantmain_capital_260413,academy_main_capital_brandA_260413,아이엘츠학원,0,0,0,0,0,0,1,0,0,0,0
20260526,mobile,2026_01-2_brandacademy_capital_260413,academy_main_capital_brandA_260413,아이엘츠시험,0,0,0,1,0,0,0,0,0,0,0
20260526,mobile,2026_01-4_leveltest_capital_260327,academy_leveltest_capital,IELTS모의고사,0,0,0,0,1,0,0,0,0,0,0
20260526,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260526,mobile,260402_cambridge_bs,academy_main_mainimage,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260526,mobile,260402_ielts_bs,academy_main_homelink,EDM학원,0,0,1,0,0,0,0,0,0,0,0
20260526,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260526,mobile,PM_01_IELTS ACADEMY (수도권),01-07_academy_mainac1_capital,pm_june_start_event_260521,0,0,1,0,0,0,0,0,0,0,0
20260526,mobile,chanel_menu,academy_special,260427,1,0,0,0,0,0,0,0,0,0,0
20260526,mobile,contents,blog,ielts_pte_duolingo_260424,0,0,0,0,1,0,0,0,0,0,0
20260526,mobile,어학원_NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규2_260122,0,0,0,0,1,0,0,0,0,0,0
20260527,mobile,(어학원) 디맨드젠 캠페인_온라인특강_260210,디맨드젠_검색+리타겟_관심사,IMG_온라인특강2_260210,0,1,0,0,0,0,0,0,0,0,0
20260527,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_leveltest,edm,0,0,0,0,1,0,0,0,0,0,0
20260527,mobile,00_주요_메인,(not set),IELTS학원,1,0,0,0,0,0,0,0,0,0,0
20260527,mobile,00_주요_메인,(not set),아이엘츠학원,1,0,0,0,0,0,0,0,0,0,0
20260527,mobile,2026_04-03_ieltsacademy_june_trf_260417,academy_special_capital,i_trf_june_freespecial_260417,1,0,0,0,0,0,0,0,0,0,0
20260527,mobile,260402_cambridge_bs,academy_main_maintext,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260527,mobile,260402_ielts_bs,academy_allday_sum1,EDM아이엘츠,0,0,0,0,1,0,0,0,0,0,0
20260527,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM인강,0,0,0,0,1,0,0,0,0,0,0
20260527,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-03_academy_mainac1_capital,i_dm_june_ieltsstart_260521,1,0,0,0,0,0,0,0,0,0,0
20260527,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_beforevacation_finish_260522,1,0,0,0,0,0,0,0,0,0,0
20260527,mobile,contents,instagram,4event_im1,0,0,0,0,0,0,0,1,0,0,0
20260527,mobile,contents,instagram,specialevent_im1_260526,0,0,0,0,1,0,0,0,0,0,0
20260527,mobile,welcome_ms,academy_mainac3,260417,0,0,0,0,0,0,0,1,0,0,0
20260528,mobile,(어학원) 디맨드젠 캠페인_온라인특강_260210,디맨드젠_검색+리타겟_관심사,IMG_온라인특강2_260210,1,0,0,0,0,0,0,0,0,0,0
20260528,mobile,2026_01-0_importantmain_capital_260413,academy_main_capital_brandA_260413,IELTS,0,0,0,0,0,1,0,0,0,0,0
20260528,mobile,260402_cambridge_bs,academy_main_homelink,EDMIELTS,1,0,0,0,0,0,0,0,0,0,0
20260528,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260528,mobile,260402_cambridge_bs,academy_main_homelink,EDM어학원,1,0,0,0,0,0,0,0,0,0,0
20260528,mobile,260402_ielts_bs,academy_main_homelink,EDM어학원,0,0,0,1,0,0,0,0,0,0,0
20260528,mobile,260402_ielts_bs,academy_main_maintext,EDM학원,1,0,0,0,0,0,0,0,0,0,0
20260528,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠,0,0,0,0,0,0,0,0,0,1,0
20260528,mobile,260402_ssjstudent_bs,academy_main_mainimage,이디엠학원,0,0,0,0,0,1,0,0,0,0,0
20260528,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-03_academy_mainac1_capital,i_dm_june_ieltsstart_260521,0,0,0,1,0,0,0,0,0,0,0
20260528,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_ielts_instructor_260522,1,0,0,0,0,0,0,0,0,0,0
20260528,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_beforefree_260526,0,0,0,1,0,0,0,0,0,0,0
20260528,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_freetextbook_260526,0,0,1,0,0,0,0,0,0,0,0
20260528,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_ieltstiming_260526,0,0,0,1,0,0,0,0,0,0,0
20260528,mobile,PM_01_IELTS ACADEMY (수도권),01-07_academy_mainac1_capital,pm_june_start_event_260521,0,0,0,1,0,0,0,0,0,0,0
20260529,mobile,(어학원) 디맨드젠 캠페인_온라인특강_260210,디맨드젠_검색+리타겟_관심사,IMG_온라인특강3_260210,1,0,0,0,0,0,0,0,0,0,0
20260529,mobile,2026_01-0_importantmain_capital_260413,academy_main_capital_brandA_260413,아이엘츠학원,1,0,0,0,0,0,0,0,0,0,0
20260529,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_completeness_260515,1,0,0,0,0,0,0,0,0,0,0
20260529,mobile,260402_cambridge_bs,academy_main_homelink,이디엠아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260529,mobile,260402_ielts_bs,academy_main_maintext,EDM아이엘츠,0,0,0,0,1,0,0,0,0,0,0
20260529,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM어학원,0,0,0,0,0,1,0,0,0,0,0
20260529,mobile,260402_ssjstudent_bs,academy_main_sum3,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260529,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_beforevacation_track_260522,1,0,0,0,0,0,0,0,0,0,0
20260529,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_beforefree_260526,0,0,1,0,0,0,0,0,0,0,0
20260529,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_calendar_260526,0,0,0,1,0,0,0,0,0,0,0
20260529,mobile,chanel_menu,academy_main,260327,0,0,0,1,0,0,0,0,0,0,0
20260530,mobile,03_아이엘츠_일반,(not set),아이엘츠고득점,0,0,0,0,0,0,0,1,0,0,0
20260530,mobile,2026_01-4_ielts_leveltest_capital_260413,academy_leveltest_capital_img1_260414,아이엘츠레벨테스트,0,0,0,0,1,0,0,0,0,0,0
20260530,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260530,mobile,260402_ielts_bs,academy_main_homelink,EDM아이엘츠,0,0,0,0,0,0,0,0,1,0,0
20260530,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_ieltstiming_ocean_260522,0,0,0,1,0,0,0,0,0,0,0
20260530,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_calendar_260526,0,0,1,0,0,0,0,0,0,0,0
20260530,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_leveltest_capital,leveltest_sub1_260522,1,0,0,0,0,0,0,0,0,0,0
20260530,mobile,chanel_menu,academy_main,260327,1,0,0,0,0,0,0,0,0,0,0
20260530,mobile,어학원_NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,A_cambridge20_251016,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,(cross-network),(not set),(not set),0,0,0,0,0,1,0,0,0,0,0
20260531,mobile,(어학원) 디맨드젠 캠페인_온라인특강_260210,디맨드젠_검색+리타겟_관심사,IMG_온라인특강3_260210,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,00_주요_메인,(not set),아이엘츠학원,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,06_지역_강남,(not set),(not set),1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,2026_01-3_ielts_sampletest_capital_260413,academy_mainac3_capital_img2_260414,(not set),0,0,0,0,0,0,0,1,0,0,0
20260531,mobile,2026_03-6_ieltsacdemy_cv_260521,03-6_academy_mainac1_capital,i_cv_june_ieltsstart_260521,0,0,0,0,0,1,0,0,0,0,0
20260531,mobile,260402_cambridge_bs,academy_main_sum3,EDM아이엘츠,0,0,0,0,0,1,0,0,0,0,0
20260531,mobile,260402_ielts_bs,academy_leveltest_sum2,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,260402_ielts_bs,academy_main_homelink,EDMIELTS,0,0,0,0,0,1,0,0,0,0,0
20260531,mobile,260402_ielts_bs,academy_main_homelink,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,260402_ssjstudent_bs,academy_allday_sum1,EDMIELTS,0,0,0,0,1,0,0,0,0,0,0
20260531,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠인강,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,DM_03_IELTS ACADEMY_월별특강_IMG (수도권),academy_special_capital,i_dm_june_freespecial_review_260422,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-03_academy_mainac1_capital,i_dm_junestart_benefits_260521,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_beforefree_260526,0,0,1,0,0,0,0,0,0,0,0
20260531,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_freetextbook_260526,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_ieltstiming_260526,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,NEW_MO아이엘츠학원,03_아이엘츠_레벨7.5,(not set),0,0,0,0,0,0,0,0,1,0,0
20260531,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_leveltest_capital,leveltest_sub1_260522,1,0,0,0,0,0,0,0,0,0,0
20260531,mobile,어학원_NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규3_260323_이미지교체,0,0,0,0,0,1,0,0,0,0,0
20260601,mobile,(cross-network),(not set),(not set),0,0,1,0,0,0,0,0,0,0,0
20260601,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_1st,(not set),0,0,0,1,0,0,0,0,0,0,0
20260601,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm,0,0,0,0,0,0,0,0,1,0,0
20260601,mobile,2026_03-4_ieltsacdemy_cv_260422,academy_main_capital,v_cv_ielts1.8months_260422,0,0,0,0,0,0,1,0,0,0,0
20260601,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_completeness_260515,0,1,0,0,0,0,0,0,0,0,0
20260601,mobile,260402_cambridge_bs,academy_main_homelink,EDM어학원,0,0,1,0,0,0,0,0,0,0,0
20260601,mobile,260402_ielts_bs,academy_main_homelink,EDM어학원,0,0,1,0,0,0,0,0,0,0,0
20260601,mobile,260402_ielts_bs,academy_main_mainimage,EDMIELTS,0,0,0,0,0,0,1,0,0,0,0
20260601,mobile,260402_ielts_bs,academy_main_mainimage,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260601,mobile,260402_ielts_bs,academy_main_maintext,EDM아이엘츠,0,0,0,0,0,0,1,0,0,0,0
20260601,mobile,260402_ssjstudent_bs,academy_main_homelink,EDMIELTS,0,0,0,1,0,0,0,0,0,0,0
20260601,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM어학원,0,0,1,0,0,0,0,0,0,0,0
20260601,mobile,260402_ssjstudent_bs,academy_main_maintext,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260601,mobile,260402_ssjstudent_bs,academy_main_maintext,EDM어학원,0,0,0,0,0,0,1,0,0,0,0
20260601,mobile,260402_ssjstudent_bs,academy_main_sum3,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260601,mobile,DM_03_IELTS ACADEMY_월별특강_IMG (수도권),academy_special_capital,i_dm_june_freespecial_review_260422,0,1,0,0,0,0,0,0,0,0,0
20260601,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_beforefree_260526,0,1,0,0,0,0,0,0,0,0,0
20260601,mobile,DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권),06-04_academy_mainac1_capital,i_dm_june_ieltstiming_260526,0,1,0,0,0,0,0,0,0,0,0
20260601,mobile,contents,blog,6.5_review_260528,0,0,0,0,0,0,1,0,0,0,0
20260601,mobile,contents,blog,7.0_review_260507,0,0,0,0,0,1,0,0,0,0,0
20260601,mobile,contents,dg_profile,(not set),0,0,0,0,0,0,1,0,0,0,0
20260602,mobile,00_edm아이엘츠_브랜드 (전국),(not set),(not set),1,0,0,0,0,0,0,0,0,0,0
20260602,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260602,mobile,00_주요_메인,(not set),아이엘츠학원,0,0,0,0,0,0,0,0,0,1,0
20260602,mobile,2026_01-1_brandacademy_capital_260413,academy_main_capital_brandA_260413,EDMIELTS학원,0,0,0,0,0,0,1,0,0,0,0
20260602,mobile,2026_02-5_ieltsacdemy_trf_260602,02-5_academy_mainac1_capital,i_trf_june_ieltsstart_260602,0,0,1,0,0,0,0,0,0,0,0
20260602,mobile,260402_ielts_bs,academy_main_homelink,EDM어학원,1,0,0,0,0,0,0,0,0,0,0
20260602,mobile,260402_ielts_bs,academy_main_sum3,이디엠아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260602,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠어학원,0,0,1,0,0,0,0,0,0,0,0
20260602,mobile,260402_ssjstudent_bs,academy_main_homelink,아이엘츠EDM,0,0,0,1,0,0,0,0,0,0,0
20260602,mobile,DM_03_IELTS ACADEMY_월별특강_IMG (수도권),academy_special_capital,i_dm_june_freespecial_review_260422,1,0,0,0,0,0,0,0,0,0,0
20260602,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_targetscore_plan_260522,0,0,0,1,0,0,0,0,0,0,0
20260603,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_completeness_260515,0,0,0,0,0,0,1,0,0,0,0
20260603,mobile,260402_ielts_bs,academy_main_maintext,EDM아이엘츠인강,1,0,0,0,0,0,0,0,0,0,0
20260603,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260603,mobile,DM_03_IELTS ACADEMY_월별특강_IMG (수도권),academy_special_capital,i_dm_june_freespecial_review_260422,0,1,0,0,0,0,0,0,0,0,0
20260603,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-03_academy_mainac1_capital,i_dm_june_ieltsstart_260602,1,0,0,0,0,0,0,0,0,0,0
20260603,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_ieltsfirst_book_260522,1,0,0,0,0,0,0,0,0,0,0
20260603,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_ieltstiming_timer_260522,1,0,0,0,0,0,0,0,0,0,0
20260604,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260604,mobile,01_브랜드,(not set),이디엠아이엘츠,0,0,0,0,0,0,0,1,0,0,0
20260604,mobile,06_지역_강남,(not set),강남아이엘츠어학원,0,0,1,0,0,0,0,0,0,0,0
20260604,mobile,2026_01-0_importantmain_capital_260413,academy_main_capital_brandA_260413,아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260604,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260604,mobile,260402_ssjstudent_bs,academy_main_homelink,이디엠학원,0,0,0,1,0,0,0,0,0,0,0
20260604,mobile,260402_ssjstudent_bs,academy_main_maintext,EDM아이엘츠학원,1,0,0,0,0,0,0,0,0,0,0
20260604,mobile,DM_03_IELTS ACADEMY_월별특강_IMG (수도권),academy_special_capital,i_dm_june_freespecial_review_260422,0,0,1,0,0,0,0,0,0,0,0
20260604,mobile,PM_01_IELTS ACADEMY (수도권),01-07_academy_mainac1_capital,pm_june_start_event_260521,0,0,0,1,0,0,0,0,0,0,0
20260604,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,academy_sub2_260522,0,1,0,0,0,0,0,0,0,0,0
20260605,mobile,(cross-network),(not set),(not set),0,0,0,1,0,0,0,0,0,0,0
20260605,mobile,(not set),(not set),(not set),0,0,0,0,0,0,0,0,1,0,0
20260605,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,이디엠아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260605,mobile,00_주요_메인,(not set),아이엘츠,0,0,0,0,0,1,0,0,0,0,0
20260605,mobile,2026_01-1_brandmo_capital_260413,academy_main_capital_brandA_260413,이디엠아이엘츠,0,0,0,0,0,0,0,0,0,1,0
20260605,mobile,2026_03-6_ieltsacdemy_cv_260602,03-6_academy_mainac1_capital,i_cv_june_ieltsstart_260602,0,0,0,0,0,1,0,0,0,0,0
20260605,mobile,260402_cambridge_bs,academy_main_mainimage,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260605,mobile,260402_ielts_bs,academy_main_maintext,EDM어학원,0,0,0,0,0,0,0,1,0,0,0
20260605,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_review_capital,review_sub3_260522,1,0,0,0,0,0,0,0,0,0,0
20260605,mobile,chanel_menu,academy_main,260327,1,0,0,0,0,0,0,0,0,0,0
